license_plate,month,visit_count,total,cornsilk,slate_gray,navajo_white,avg_trip
LSN-H-11,2020.12,8,256.5,18,27,18,32.0625
FFB-F-846,2020.12,3,110.5,8,5,11,36.833333333333336
HR-P-42,2020.12,4,135.5,17,7,11,33.875
AW-S-6395,2020.12,6,227.0,12,28,15,37.833333333333336
FL-S-62,2020.12,8,281.5,20,23,23,35.1875
STD-DW-8,2020.12,8,159.5,22,7,13,19.9375
AB-R-87,2020.12,7,294.5,23,17,27,42.07142857142857
GÖ-DQ-38,2020.12,4,88.5,4,5,9,22.125
SB-H-6,2020.12,6,200.5,18,23,12,33.416666666666664
F-H-888,2020.12,4,126.0,7,8,12,31.5
PS-CS-44,2020.12,3,118.0,10,6,11,39.333333333333336
OE-W-823,2020.12,7,265.0,17,14,26,37.857142857142854
GAP-WB-57,2020.12,5,80.5,7,11,4,16.1
ROS-TE-56,2020.12,1,26.5,1,5,1,26.5
RD-UJ-8154,2020.12,6,166.5,8,13,15,27.75
RT-OC-157,2020.12,8,281.5,20,19,25,35.1875
FN-WB-584,2020.12,6,138.0,13,12,10,23.0
PLÖ-OW-75,2020.12,6,164.5,14,7,16,27.416666666666668
OHA-C-92,2020.12,8,294.5,16,27,24,36.8125
VS-LV-958,2020.12,4,135.0,8,8,13,33.75
IN-JW-26,2020.12,7,173.0,13,22,10,24.714285714285715
BO-PT-722,2020.12,5,168.0,21,18,9,33.6
FR-N-87,2020.12,1,25.0,2,0,3,25.0
WN-BB-5918,2020.12,5,223.5,19,11,21,44.7
KI-XS-3535,2020.12,4,72.5,10,7,4,18.125
UN-V-24,2020.12,7,286.5,19,17,27,40.92857142857143
KE-XV-79,2020.12,6,147.5,9,13,12,24.583333333333332
THL-Q-83,2020.12,7,210.5,16,9,21,30.071428571428573
SP-DC-23,2020.12,6,210.5,16,19,16,35.083333333333336
RS-K-423,2020.12,10,363.0,31,32,27,36.3
Z-OH-5,2020.12,4,101.5,7,11,7,25.375
SW-D-15,2020.12,2,62.5,5,5,5,31.25
SK-YB-268,2020.12,3,58.0,1,2,7,19.333333333333332
SIG-R-3871,2020.12,5,182.0,14,14,15,36.4
WAF-G-264,2020.12,7,261.5,24,17,22,37.357142857142854
MZG-MD-6,2020.12,6,242.0,9,24,20,40.333333333333336
ABI-OB-294,2020.12,10,291.5,18,25,24,29.15
W-BG-118,2020.12,8,381.0,19,24,37,47.625
MVL-ZM-31,2020.12,9,321.0,24,24,27,35.666666666666664
BOT-TZ-641,2020.12,8,256.5,18,15,24,32.0625
WUN-YQ-715,2020.12,3,118.0,17,6,9,39.333333333333336
KU-MW-29,2020.12,7,175.0,21,14,12,25.0
SON-IK-8532,2020.12,5,94.5,7,13,5,18.9
LOS-L-92,2020.12,3,117.5,8,15,7,39.166666666666664
MEI-X-1438,2020.12,6,113.0,11,10,8,18.833333333333332
NES-YJ-26,2020.12,10,307.0,10,22,30,30.7
LD-GQ-37,2020.12,6,136.0,12,16,8,22.666666666666668
HX-A-86,2020.12,10,222.5,29,31,8,22.25
OG-EG-131,2020.12,6,224.5,16,17,19,37.416666666666664
FF-C-866,2020.12,3,94.5,7,5,9,31.5
LDK-O-871,2020.12,6,106.5,6,15,6,17.75
EB-EI-1,2020.12,5,150.5,7,13,13,30.1
WHV-TS-31,2020.12,5,154.5,16,13,11,30.9
MN-I-289,2020.12,5,152.0,20,6,13,30.4
RE-HF-341,2020.12,5,153.5,19,7,13,30.7
MS-CA-44,2020.12,2,86.5,3,3,10,43.25
THL-PB-93,2020.12,5,138.0,20,12,8,27.6
BOR-D-22,2020.12,7,186.0,16,12,16,26.571428571428573
WT-Y-89,2020.12,1,35.5,2,3,3,35.5
THW-WP-65,2020.12,5,187.0,20,14,14,37.4
PAN-V-5988,2020.12,6,172.0,16,14,13,28.666666666666668
HWI-KK-52,2020.12,3,77.5,9,5,6,25.833333333333332
KR-MZ-52,2020.12,5,175.0,7,10,18,35.0
AW-PX-62,2020.12,8,336.0,14,28,30,42.0
TÜ-QC-22,2020.12,9,254.5,17,19,22,28.27777777777778
SHA-TG-92,2020.12,5,228.0,16,12,22,45.6
NK-PB-23,2020.12,6,227.0,12,16,21,37.833333333333336
MM-HJ-55,2020.12,3,100.5,3,7,10,33.5
ROW-N-432,2020.12,9,324.0,15,22,31,36.0
KU-W-266,2020.12,6,119.5,9,5,12,19.916666666666668
MSH-E-38,2020.12,4,56.5,9,3,4,14.125
GTH-J-386,2020.12,3,69.0,10,2,6,23.0
RA-KF-6934,2020.12,8,205.5,17,35,7,25.6875
AZ-YL-26,2020.12,6,255.0,26,16,21,42.5
NB-Y-691,2020.12,4,49.5,9,3,3,12.375
SO-M-79,2020.12,6,235.0,16,26,16,39.166666666666664
WUN-RE-488,2020.12,8,245.5,16,21,20,30.6875
J-UD-436,2020.12,9,258.0,24,22,19,28.666666666666668
HF-S-31,2020.12,5,168.0,7,16,14,33.6
HR-G-91,2020.12,9,311.5,28,21,26,34.611111111111114
NU-N-3,2020.12,5,162.0,11,18,11,32.4
PA-ZL-263,2020.12,5,108.5,7,11,8,21.7
GÖ-Y-61,2020.12,4,141.5,6,9,14,35.375
SLS-U-95,2020.12,1,7.5,2,1,0,7.5
GZ-S-47,2020.12,7,121.5,10,15,7,17.357142857142858
WB-XG-76,2020.12,3,96.0,6,8,8,32.0
TR-KG-5442,2020.12,5,170.5,17,15,12,34.1
NMS-RL-52,2020.12,6,120.5,13,17,5,20.083333333333332
AP-A-858,2020.12,5,176.5,13,15,14,35.3
RE-TB-845,2020.12,3,37.0,8,6,0,12.333333333333334
WÜ-L-2739,2020.12,6,140.5,16,13,9,23.416666666666668
NVP-Q-6964,2020.12,3,78.0,4,4,8,26.0
AN-N-555,2020.12,6,123.0,16,12,7,20.5
PF-T-3,2020.12,5,243.0,20,4,27,48.6
BI-YC-52,2020.12,3,91.0,0,8,9,30.333333333333332
TÖL-T-92,2020.12,6,308.5,16,23,28,51.416666666666664
SOK-B-14,2020.12,7,112.0,7,12,8,16.0
TBB-EV-82,2020.12,6,198.0,15,18,15,33.0
EB-A-675,2020.12,6,178.5,14,17,13,29.75
IZ-M-331,2020.12,3,55.5,5,1,6,18.5
OAL-A-459,2020.12,7,150.0,12,14,11,21.428571428571427
HOL-A-92,2020.12,6,286.0,10,18,29,47.666666666666664
CW-SF-63,2020.12,3,90.0,10,12,4,30.0
K-P-279,2020.12,2,45.0,5,4,3,22.5
MD-FU-28,2020.12,2,48.5,5,7,2,24.25
TÜ-ZB-288,2020.12,5,73.5,7,9,4,14.7
ME-UK-74,2020.12,8,230.0,24,18,17,28.75
WAK-T-61,2020.12,6,204.5,13,15,18,34.083333333333336
NB-PX-887,2020.12,2,41.5,5,1,4,20.75
DU-P-431,2020.12,4,102.0,9,10,7,25.5
LOS-N-6,2020.12,6,216.5,26,13,17,36.083333333333336
ABI-N-9,2020.12,5,168.5,16,7,16,33.7
GT-H-11,2020.12,5,221.0,16,16,19,44.2
EB-QV-351,2020.12,5,175.0,7,16,15,35.0
RZ-ZU-168,2020.12,5,148.5,27,11,8,29.7
EA-OM-46,2020.12,4,65.0,15,8,1,16.25
NMS-D-76,2020.12,4,99.0,11,6,8,24.75
EBE-DX-63,2020.12,6,261.0,15,14,26,43.5
HDH-SY-2353,2020.12,7,154.0,21,16,8,22.0
GS-H-63,2020.12,7,247.0,15,22,20,35.285714285714285
WÜ-G-25,2020.12,3,36.0,11,0,2,12.0
WT-JM-352,2020.12,5,99.0,11,6,8,19.8
WÜ-Y-1339,2020.12,7,155.5,20,9,12,22.214285714285715
DL-FP-543,2020.12,4,117.5,15,9,8,29.375
RV-B-431,2020.12,4,148.0,18,14,9,37.0
NDH-B-8678,2020.12,4,95.0,9,14,4,23.75
TUT-VV-65,2020.12,2,72.5,10,3,6,36.25
NR-NU-14,2020.12,5,160.5,12,23,8,32.1
RÜG-K-633,2020.12,3,112.0,7,4,12,37.333333333333336
LSN-N-9759,2020.12,6,205.0,22,24,11,34.166666666666664
VS-WI-4321,2020.12,3,166.0,6,12,16,55.333333333333336
PR-JQ-945,2020.12,5,91.0,7,8,7,18.2
WES-PY-211,2020.12,5,213.5,7,9,24,42.7
SHA-SB-8,2020.12,7,241.0,26,24,15,34.42857142857143
WEN-QX-4595,2020.12,3,103.0,6,12,7,34.333333333333336
HOM-BA-245,2020.12,2,20.0,3,0,2,10.0
SIG-A-9,2020.12,9,288.5,20,25,23,32.05555555555556
HDH-GJ-64,2020.12,4,108.0,12,6,9,27.0
LA-DH-8938,2020.12,5,153.0,3,20,11,30.6
EIC-O-898,2020.12,4,75.5,8,7,5,18.875
EA-K-3,2020.12,4,132.5,5,9,13,33.125
PM-S-71,2020.12,5,153.0,10,8,15,30.6
ME-TS-1281,2020.12,4,127.0,11,12,9,31.75
KL-O-98,2020.12,4,144.5,11,5,15,36.125
WOB-DY-997,2020.12,8,189.0,21,16,13,23.625
LDK-RP-86,2020.12,8,129.0,19,20,3,16.125
RÜG-YG-27,2020.12,6,124.0,6,10,11,20.666666666666668
HOL-I-97,2020.12,2,50.0,11,0,4,25.0
WTM-B-6,2020.12,5,112.0,7,6,11,22.4
HEF-J-696,2020.12,4,107.0,8,8,9,26.75
RÜG-UX-14,2020.12,3,67.0,9,2,6,22.333333333333332
KO-SG-852,2020.12,4,96.0,13,10,5,24.0
OD-H-2521,2020.12,3,123.5,4,9,12,41.166666666666664
MTK-YV-854,2020.12,6,251.0,10,20,23,41.833333333333336
MTK-O-27,2020.12,6,110.0,13,6,9,18.333333333333332
MS-F-74,2020.12,5,121.5,10,5,12,24.3
MKK-VJ-986,2020.12,9,277.5,32,17,22,30.833333333333332
OS-D-832,2020.12,9,281.5,20,21,24,31.27777777777778
BO-Y-9,2020.12,7,173.5,22,21,8,24.785714285714285
AA-Y-71,2020.12,5,145.0,20,10,10,29.0
RPL-EJ-464,2020.12,2,22.0,4,2,1,11.0
LM-GL-1241,2020.12,5,132.0,17,10,9,26.4
NU-PM-2,2020.12,5,143.5,21,15,7,28.7
M-Y-1293,2020.12,7,174.0,24,20,8,24.857142857142858
HB-XY-7244,2020.12,3,104.0,17,10,5,34.666666666666664
OH-Q-6,2020.12,5,163.5,17,11,13,32.7
BRB-SA-85,2020.12,4,94.5,7,7,8,23.625
PF-AI-137,2020.12,5,132.0,10,6,13,26.4
MVL-FA-18,2020.12,4,110.0,13,8,8,27.5
OL-A-623,2020.12,6,211.0,18,14,18,35.166666666666664
KG-IF-93,2020.12,4,148.0,11,10,13,37.0
GTH-Z-6,2020.12,8,225.5,27,19,15,28.1875
DEL-OY-82,2020.12,3,105.5,9,7,9,35.166666666666664
SH-B-986,2020.12,4,98.5,16,7,6,24.625
BT-HF-31,2020.12,6,121.5,10,13,8,20.25
BL-IB-934,2020.12,10,268.0,29,22,19,26.8
AS-PG-9,2020.12,10,333.5,11,21,34,33.35
AN-LV-689,2020.12,11,312.0,23,22,27,28.363636363636363
HX-QM-21,2020.12,6,123.0,16,12,7,20.5
MG-XC-54,2020.12,4,68.5,1,9,5,17.125
WOB-RZ-79,2020.12,4,114.5,10,7,10,28.625
LOS-PO-8114,2020.12,5,174.0,10,10,17,34.8
OAL-VK-36,2020.12,8,229.0,27,12,19,28.625
TBB-Q-3,2020.12,8,238.0,21,14,21,29.75
THW-PO-782,2020.12,3,111.0,10,6,10,37.0
OD-G-493,2020.12,6,169.5,13,13,14,28.25
KG-EV-1,2020.12,6,199.5,14,11,19,33.25
LDS-L-17,2020.12,5,112.0,7,10,9,22.4
TDO-O-72,2020.12,5,107.0,8,10,8,21.4
KUS-IE-12,2020.12,2,29.0,4,4,1,14.5
EM-RY-41,2020.12,2,63.5,9,1,6,31.75
MN-W-8,2020.12,6,167.5,19,11,13,27.916666666666668
THW-Z-13,2020.12,3,64.0,11,2,5,21.333333333333332
BÜS-MD-55,2020.12,4,161.5,16,11,13,40.375
VR-J-94,2020.12,3,79.5,10,13,2,26.5
DU-C-161,2020.12,3,121.0,15,4,11,40.333333333333336
MST-JJ-18,2020.12,4,142.0,15,8,12,35.5
OHA-P-354,2020.12,3,127.5,13,5,12,42.5
KEH-A-99,2020.12,6,191.5,17,25,10,31.916666666666668
HGW-M-456,2020.12,6,168.0,7,18,13,28.0
MM-XG-2,2020.12,8,341.5,22,15,35,42.6875
DAH-G-83,2020.12,8,428.5,20,15,48,53.5625
V-D-852,2020.12,2,35.0,7,6,0,17.5
GAP-K-7,2020.12,9,314.0,31,24,24,34.888888888888886
FÜ-BE-329,2020.12,1,25.0,2,6,0,25.0
AÖ-ZM-15,2020.12,7,124.5,15,13,7,17.785714285714285
AP-PC-542,2020.12,6,174.0,24,18,9,29.0
WUG-XR-597,2020.12,6,256.5,18,21,21,42.75
DD-T-4,2020.12,5,183.5,20,11,15,36.7
N-L-913,2020.12,7,233.5,17,11,23,33.357142857142854
KU-BN-63,2020.12,10,271.5,15,19,25,27.15
EU-KF-383,2020.12,4,168.5,9,9,17,42.125
WAF-P-167,2020.12,5,205.0,29,10,16,41.0
WOB-QE-952,2020.12,4,152.5,8,13,13,38.125
NW-J-552,2020.12,4,85.5,6,1,10,21.375
MOS-HU-573,2020.12,5,179.5,11,13,16,35.9
WW-WN-2,2020.12,4,197.5,13,15,17,49.375
PIR-B-19,2020.12,3,119.5,2,3,15,39.833333333333336
KN-XM-84,2020.12,8,186.0,30,10,13,23.25
OE-C-868,2020.12,6,124.0,13,16,6,20.666666666666668
GM-K-7,2020.12,6,196.0,28,18,11,32.666666666666664
WF-WW-2,2020.12,6,369.5,29,27,31,61.583333333333336
M-U-193,2020.12,4,170.0,15,12,14,42.5
AW-Y-938,2020.12,5,136.5,14,13,9,27.3
KS-H-618,2020.12,8,162.0,18,22,7,20.25
LL-MA-441,2020.12,6,230.0,17,18,19,38.333333333333336
EA-Y-926,2020.12,4,191.5,10,9,20,47.875
MA-F-27,2020.12,5,101.0,5,8,9,20.2
R-OV-1777,2020.12,4,161.5,16,9,14,40.375
COC-F-49,2020.12,5,150.5,14,21,7,30.1
RW-U-95,2020.12,5,146.5,19,11,10,29.3
WE-GT-682,2020.12,7,233.5,17,21,18,33.357142857142854
KIB-F-795,2020.12,4,85.0,4,6,8,21.25
G-O-397,2020.12,4,200.0,9,14,19,50.0
HEL-TO-642,2020.12,3,118.0,3,2,15,39.333333333333336
HO-CO-999,2020.12,7,243.0,20,16,21,34.714285714285715
RV-K-225,2020.12,4,82.0,6,12,4,20.5
UL-F-181,2020.12,5,87.0,5,6,8,17.4
OE-P-645,2020.12,5,185.5,14,13,16,37.1
SOK-YW-9,2020.12,5,233.5,10,19,21,46.7
KÜN-RF-364,2020.12,2,92.0,11,8,6,46.0
Y-WU-48,2020.12,6,172.5,18,9,15,28.75
RO-YT-78,2020.12,8,212.0,15,24,14,26.5
LG-W-468,2020.12,3,88.5,4,11,6,29.5
TS-I-241,2020.12,2,90.5,5,1,11,45.25
SLS-O-59,2020.12,3,110.0,6,8,10,36.666666666666664
VIE-B-725,2020.12,6,233.0,15,26,16,38.833333333333336
MKK-Z-151,2020.12,9,277.5,25,17,24,30.833333333333332
HER-T-32,2020.12,9,285.0,13,28,23,31.666666666666668
MTK-J-1,2020.12,3,126.5,9,9,11,42.166666666666664
TDO-ZD-529,2020.12,6,235.0,16,18,20,39.166666666666664
MR-L-85,2020.12,4,109.5,4,3,13,27.375
PLÖ-X-7727,2020.12,4,163.5,3,3,21,40.875
SB-QO-122,2020.12,4,169.0,11,4,19,42.25
JL-C-264,2020.12,6,199.5,14,11,19,33.25
EA-K-1629,2020.12,6,152.0,20,14,9,25.333333333333332
OH-UK-118,2020.12,6,277.0,16,14,28,46.166666666666664
HDH-TT-9,2020.12,9,267.5,20,41,12,29.72222222222222
HAM-W-8762,2020.12,7,226.5,17,27,14,32.357142857142854
MÜR-H-8,2020.12,5,134.0,11,12,10,26.8
HX-T-776,2020.12,4,50.0,11,8,0,12.5
SO-ND-149,2020.12,5,153.0,10,12,13,30.6
KI-HP-645,2020.12,6,121.5,10,7,11,20.25
HRO-G-2464,2020.12,9,261.5,17,21,22,29.055555555555557
AIC-CN-12,2020.12,6,192.5,14,21,13,32.083333333333336
WN-G-454,2020.12,3,114.5,10,5,11,38.166666666666664
SAW-B-78,2020.12,7,227.0,12,14,22,32.42857142857143
MN-JI-5391,2020.12,7,310.0,8,24,30,44.285714285714285
MN-W-7,2020.12,5,125.5,12,15,7,25.1
NWM-TI-235,2020.12,3,107.5,10,13,6,35.833333333333336
H-S-495,2020.12,5,161.0,14,10,14,32.2
OE-G-499,2020.12,7,252.0,28,18,19,36.0
LSN-HM-976,2020.12,7,226.0,8,22,19,32.285714285714285
DU-TY-4369,2020.12,2,54.5,1,7,4,27.25
GP-FS-77,2020.12,6,216.0,17,18,17,36.0
FL-FE-453,2020.12,5,144.5,11,13,11,28.9
IN-L-763,2020.12,7,230.0,17,26,15,32.857142857142854
LIF-K-87,2020.12,5,151.5,11,13,12,30.3
KC-EG-737,2020.12,2,72.0,8,8,4,36.0
SK-LP-46,2020.12,4,111.5,5,9,10,27.875
GF-CX-913,2020.12,2,32.0,2,4,2,16.0
WM-RI-753,2020.12,4,109.0,9,6,10,27.25
MZ-SC-1833,2020.12,3,97.0,10,12,5,32.333333333333336
OA-AL-89,2020.12,3,102.0,9,6,9,34.0
BD-Z-2645,2020.12,7,205.0,22,10,18,29.285714285714285
NW-PJ-297,2020.12,8,267.0,18,24,21,33.375
ROS-R-42,2020.12,3,54.0,6,6,3,18.0
HWI-RQ-618,2020.12,7,203.5,9,23,15,29.071428571428573
ES-RK-632,2020.12,3,81.0,9,10,4,27.0
H-HM-9,2020.12,8,277.0,30,18,22,34.625
ME-Y-127,2020.12,6,149.0,8,10,14,24.833333333333332
HX-VE-52,2020.12,5,145.5,15,3,15,29.1
MM-BT-443,2020.12,6,187.0,13,10,18,31.166666666666668
GRZ-DG-313,2020.12,5,150.0,12,16,10,30.0
DH-MT-479,2020.12,5,127.0,11,8,11,25.4
DAU-P-533,2020.12,5,184.0,8,12,18,36.8
TÜ-YR-2557,2020.12,6,157.0,19,14,10,26.166666666666668
WAF-V-2673,2020.12,2,92.0,4,8,8,46.0
KF-D-95,2020.12,7,163.5,17,17,10,23.357142857142858
BWL-MV-2,2020.12,3,127.5,13,1,14,42.5
OB-HL-978,2020.12,4,123.0,16,16,5,30.75
GS-R-5,2020.12,2,66.0,5,4,6,33.0
WND-A-492,2020.12,5,176.0,11,22,11,35.2
NVP-WI-779,2020.12,7,200.0,23,14,15,28.571428571428573
HRO-T-727,2020.12,6,184.0,22,8,16,30.666666666666668
SK-JL-4,2020.12,6,113.5,6,11,9,18.916666666666668
VER-LH-817,2020.12,7,275.0,15,8,31,39.285714285714285
H-MH-183,2020.12,6,197.5,13,11,19,32.916666666666664
GÜ-M-3733,2020.12,4,155.5,13,11,13,38.875
AW-UI-422,2020.12,5,170.0,29,18,7,34.0
SK-O-2,2020.12,3,137.0,16,8,11,45.666666666666664
DL-CC-26,2020.12,3,76.5,5,13,3,25.5
SAW-H-67,2020.12,10,277.0,23,10,28,27.7
AIC-QE-232,2020.12,5,207.5,11,13,20,41.5
KT-H-992,2020.12,3,101.0,5,8,9,33.666666666666664
Y-ES-77,2020.12,7,228.5,18,23,16,32.642857142857146
OHZ-W-68,2020.12,5,135.0,8,12,11,27.0
GE-I-1289,2020.12,5,137.0,16,16,7,27.4
AUR-X-97,2020.12,3,147.0,14,14,10,49.0
R-C-42,2020.12,3,66.0,5,8,4,22.0
MKK-CL-93,2020.12,8,163.0,8,8,17,20.375
SW-RM-63,2020.12,5,131.5,8,15,9,26.3
LG-I-3,2020.12,8,179.0,9,14,16,22.375
ES-OK-965,2020.12,7,229.5,22,23,15,32.785714285714285
SL-AQ-29,2020.12,3,74.5,11,9,3,24.833333333333332
SL-RS-233,2020.12,2,65.5,3,5,6,32.75
MA-H-94,2020.12,7,140.0,14,12,10,20.0
THL-Q-628,2020.12,7,209.0,10,14,20,29.857142857142858
KYF-N-4,2020.12,4,136.0,19,10,9,34.0
ERZ-DZ-2336,2020.12,4,192.5,14,3,22,48.125
SO-Z-874,2020.12,5,210.5,23,19,14,42.1
GRZ-F-893,2020.12,7,211.0,4,16,21,30.142857142857142
SM-RI-94,2020.12,5,141.5,13,13,10,28.3
MG-VR-5,2020.12,5,168.5,16,19,10,33.7
PR-D-9183,2020.12,5,87.5,7,9,6,17.5
J-RW-6,2020.12,6,167.5,5,9,18,27.916666666666668
NK-F-548,2020.12,3,94.0,5,10,7,31.333333333333332
PAF-N-97,2020.12,5,153.0,3,8,17,30.6
HH-T-324,2020.12,5,259.0,7,18,26,51.8
HWI-F-91,2020.12,3,60.5,11,9,1,20.166666666666668
NL-CH-951,2020.12,2,48.5,5,5,3,24.25
SAD-X-4,2020.12,7,175.5,16,17,12,25.071428571428573
HSK-V-3,2020.12,5,118.0,17,10,7,23.6
NR-S-932,2020.12,6,204.0,18,18,15,34.0
TÖL-L-974,2020.12,8,275.5,24,33,16,34.4375
FT-KC-243,2020.12,9,275.5,17,25,22,30.61111111111111
AW-DA-46,2020.12,2,62.0,3,2,7,31.0
PE-AP-95,2020.12,9,270.0,23,26,19,30.0
NW-S-36,2020.12,3,173.5,15,15,13,57.833333333333336
NM-C-81,2020.12,1,15.5,6,1,0,15.5
RV-C-94,2020.12,3,96.0,6,2,11,32.0
HAM-V-523,2020.12,6,285.0,20,20,25,47.5
DU-U-83,2020.12,6,147.5,23,13,8,24.583333333333332
TÖL-J-243,2020.12,5,169.0,4,16,15,33.8
DBR-WA-16,2020.12,5,110.5,8,9,9,22.1
SZ-DC-721,2020.12,4,140.0,7,10,13,35.0
HGW-WZ-624,2020.12,5,99.5,20,3,7,19.9
IZ-NY-652,2020.12,9,255.5,21,27,17,28.38888888888889
MOS-NU-56,2020.12,2,45.0,5,8,1,22.5
KA-RJ-3,2020.12,4,132.5,12,11,10,33.125
MR-PW-5475,2020.12,5,108.0,12,10,7,21.6
SLF-T-9697,2020.12,2,63.0,7,12,1,31.5
SOK-M-8914,2020.12,3,61.0,6,8,3,20.333333333333332
CB-V-324,2020.12,4,138.5,1,11,14,34.625
LSN-P-554,2020.12,3,134.5,6,7,14,44.833333333333336
EU-D-4,2020.12,3,65.0,8,10,2,21.666666666666668
KA-J-384,2020.12,2,35.5,2,1,4,17.75
BYL-YS-2,2020.12,5,165.0,9,10,16,33.0
L-AA-648,2020.12,7,259.0,14,22,22,37.0
K-O-82,2020.12,5,135.0,8,8,13,27.0
DEL-DU-639,2020.12,5,140.5,16,9,11,28.1
WAF-AR-4759,2020.12,2,79.5,3,7,7,39.75
S-G-29,2020.12,5,110.5,8,7,10,22.1
TIR-LN-5,2020.12,3,114.0,8,12,8,38.0
PLÖ-OJ-4,2020.12,2,2.0,1,0,0,1.0
WUG-RO-4,2020.12,10,310.0,15,24,28,31.0
GP-K-557,2020.12,6,280.0,21,16,26,46.666666666666664
MOL-VD-8624,2020.12,5,131.0,13,8,11,26.2
HAL-S-221,2020.12,3,80.5,7,5,7,26.833333333333332
GG-N-97,2020.12,4,127.0,11,14,8,31.75
BP-QM-566,2020.12,8,211.5,20,5,22,26.4375
EB-X-28,2020.12,5,142.5,17,9,11,28.5
UM-NM-412,2020.12,5,148.0,18,12,10,29.6
OPR-YS-695,2020.12,5,87.0,12,10,4,17.4
AUR-QQ-56,2020.12,4,140.5,9,15,10,35.125
HX-N-7,2020.12,2,46.0,2,6,3,23.0
V-D-29,2020.12,5,192.5,21,15,14,38.5
NR-T-9115,2020.12,4,118.5,12,3,12,29.625
TBB-P-32,2020.12,3,142.0,8,16,10,47.333333333333336
WHV-B-96,2020.12,5,117.0,6,8,11,23.4
KE-UP-71,2020.12,3,60.5,11,5,3,20.166666666666668
NF-H-1344,2020.12,3,83.0,10,6,6,27.666666666666668
AB-JT-79,2020.12,3,68.5,8,1,7,22.833333333333332
BOR-Y-81,2020.12,6,192.0,12,18,15,32.0
BL-GA-82,2020.12,6,163.5,10,17,12,27.25
DAN-DN-41,2020.12,3,113.5,13,9,8,37.833333333333336
LU-W-912,2020.12,1,38.5,0,3,4,38.5
NR-LN-2929,2020.12,2,42.0,7,8,0,21.0
HRO-VJ-86,2020.12,1,7.0,0,0,1,7.0
LB-WB-83,2020.12,5,161.0,21,10,12,32.2
M-O-292,2020.12,3,106.0,11,8,8,35.333333333333336
SB-Q-528,2020.12,3,119.0,14,0,13,39.666666666666664
FF-B-49,2020.12,5,200.0,9,10,21,40.0
WEN-OB-7951,2020.12,4,96.5,8,3,10,24.125
BAD-B-9161,2020.12,6,187.0,20,12,15,31.166666666666668
NOM-V-963,2020.12,4,169.0,11,18,12,42.25
MK-A-39,2020.12,2,105.5,9,5,10,52.75
CE-X-322,2020.12,6,172.0,23,20,8,28.666666666666668
AZ-GM-4421,2020.12,4,162.0,11,12,14,40.5
SI-S-1571,2020.12,5,198.0,15,12,18,39.6
DEL-U-45,2020.12,4,124.0,13,8,10,31.0
KN-F-71,2020.12,5,140.5,9,11,12,28.1
MEI-S-547,2020.12,9,239.0,18,22,18,26.555555555555557
HG-NS-13,2020.12,7,205.5,17,27,11,29.357142857142858
ES-E-14,2020.12,9,287.0,28,16,25,31.88888888888889
HI-LK-5831,2020.12,6,97.0,10,12,5,16.166666666666668
LDK-P-4571,2020.12,10,337.0,39,34,20,33.7
COE-BW-89,2020.12,6,220.5,21,23,14,36.75
RD-Z-98,2020.12,3,73.5,7,7,5,24.5
EI-AH-375,2020.12,6,147.5,16,13,10,24.583333333333332
TÖL-B-76,2020.12,1,23.5,3,1,2,23.5
GE-CZ-374,2020.12,2,36.5,6,3,2,18.25
ER-V-631,2020.12,4,130.0,9,8,12,32.5
BK-IE-98,2020.12,4,112.5,16,7,8,28.125
VIE-D-955,2020.12,2,58.0,1,8,4,29.0
NF-QN-2112,2020.12,7,325.0,26,28,25,46.42857142857143
EU-RO-1,2020.12,3,84.5,2,13,5,28.166666666666668
SI-A-923,2020.12,2,13.5,5,1,0,6.75
SHG-Y-117,2020.12,2,77.5,9,11,3,38.75
EL-B-287,2020.12,4,126.5,9,9,11,31.625
ST-UD-563,2020.12,3,71.5,6,7,5,23.833333333333332
LD-D-957,2020.12,5,132.5,19,11,8,26.5
ES-F-78,2020.12,4,110.0,6,10,9,27.5
STA-YH-12,2020.12,6,237.5,12,17,22,39.583333333333336
LRO-F-564,2020.12,5,158.5,11,9,15,31.7
SAD-K-6912,2020.12,4,51.5,3,1,6,12.875
CB-UE-13,2020.12,7,218.5,20,9,21,31.214285714285715
BN-PG-22,2020.12,3,88.0,2,4,10,29.333333333333332
TUT-W-33,2020.12,4,162.0,11,4,18,40.5
MSP-RR-3899,2020.12,3,142.0,15,12,10,47.333333333333336
DE-D-18,2020.12,5,188.0,10,10,19,37.6
EMS-NC-39,2020.12,2,31.5,7,1,2,15.75
LOS-TT-6514,2020.12,4,147.0,7,6,16,36.75
BZ-J-5472,2020.12,5,154.5,9,13,13,30.9
SIM-N-72,2020.12,9,311.5,35,23,23,34.611111111111114
HOL-Q-84,2020.12,4,162.5,6,9,17,40.625
MM-RL-4,2020.12,6,130.0,16,8,10,21.666666666666668
HN-CL-66,2020.12,4,141.0,18,4,13,35.25
LÖ-H-4,2020.12,5,165.0,9,12,15,33.0
AE-HA-68,2020.12,4,100.0,15,14,3,25.0
LIF-EO-521,2020.12,2,75.0,6,4,7,37.5
B-T-39,2020.12,7,219.5,24,21,14,31.357142857142858
OSL-BW-924,2020.12,2,43.5,6,9,0,21.75
ESW-VO-277,2020.12,5,121.0,8,6,12,24.2
SB-ZW-871,2020.12,3,77.0,7,8,5,25.666666666666668
NW-N-736,2020.12,2,23.5,3,3,1,11.75
NOH-ZD-37,2020.12,5,148.0,18,18,7,29.6
